#;;x;;;;;;;;;;;;x
#;;x;;;;;;;;;;;;x
#;;PROVINCE MODIFIERS;;;;;;;;;;;;x
#;;x;;;;;;;;;;;;x
redevance_banale;Feudal Tenure;Redevance Banale;;;;;;;;;;;;x
episcopale_L4;EPISCOPAL SEE;CITÉ ÉPISCOPALE ;;;;;;;;;;;;x
episcopale_L4_desc;Specializing this holding as an §YEpiscopal See§! allows the settlement to develop into a bastion of the faith. The influence of the local clergy headed by the bishop has facilitated the growth of a thriving town centered around the local church.;L'influence de l'évêque a érigé ce centre épiscopal en une fière cité pouvant tout à fait rivaliser en puissance et richesse avec la plupart des villes et châteaux de la région.;;;;;;;;;;;;x
episcopale_L5;EPISCOPAL SEE;CITÉ ÉPISCOPALE ;;;;;;;;;;;;x
episcopale_L5_desc;Specializing this holding as an §YEpiscopal See§! allows the settlement to develop into a bastion of the faith. The influence of the local clergy headed by the bishop has facilitated the growth of a thriving town centered around the local church.;L'influence de l'évêque a érigé ce centre épiscopal en une fière cité pouvant tout à fait rivaliser en puissance et richesse avec la plupart des villes et châteaux de la région.;;;;;;;;;;;;x
#episco_muslim;Religion centre;CENTRE RELIGIEUX ;;;;;;;;;;;;x
#episco_muslim_desc;Specializing this holding as a §YGrand Mosque§! allows the settlement to develop into a bastion of the faith. The influence of the local clergy has facilitated the growth of a thriving town centered around a great mosque where the people gather to pray.;L'influence de le clergé a érigé ce centre religieux en une fière cité pouvant tout à fait rivaliser en puissance et richesse avec la plupart des villes et châteaux de la région.;;;;;;;;;;x
voc_indus_L1;MANUFACTURING CITY;CITÉ MANUFACTURIÈRE;;;;;;;;;;;;x
voc_indus_L1_desc;Specializing this holding as a center of §YManufacturing and Artisanry§! allows the holder to focus solely on the extraction and production of processed and luxury goods to be used by the local lord or exported for profit.;Cette cité s'est spécialisée dans l'extraction et la production de matières premières ainsi que dans leur transformation. Elle en tire de bons revenus.  \n\nLe développement économique et démogropahique du domaine augmente chaque année, sauf si : \n -le domaine est occupé, le cas échéant le domaine stagne.\n -le domaine est assiégé, le cas échéant le domaine stagne. \n -En cas d'épidémie, le dévelopement va régresser le temps que durera l'épidémie. \n -Lors d'un pillage de barbares, le niveau de développement va régresser fortement. ;;;;;;;;;;;;x
voc_indus_L2;MANUFACTURING CITY;CITÉ MANUFACTURIÈRE;;;;;;;;;;;;x
voc_indus_L2_desc;Specializing this holding as a center of §YManufacturing and Artisanry§! allows the holder to focus solely on the extraction and production of processed and luxury goods to be used by the local lord or exported for profit.;Cette cité s'est spécialisée dans l'extraction et la production de matières premières ainsi que dans leur transformation. Elle en tire de bons revenus. ;;;;;;;;;;;;x
voc_indus_L3;MANUFACTURING CITY;CITÉ MANUFACTURIÈRE;;;;;;;;;;;;x
voc_indus_L3_desc;Specializing this holding as a center of §YManufacturing and Artisanry§! allows the holder to focus solely on the extraction and production of processed and luxury goods to be used by the local lord or exported for profit.;Cette cité s'est spécialisée dans l'extraction et la production de matières premières ainsi que dans leur transformation. Elle en tire de bons revenus. ;;;;;;;;;;;;x
voc_indus_L4;MANUFACTURING CITY;CITÉ MANUFACTURIÈRE;;;;;;;;;;;;x
voc_indus_L4_desc;Specializing this holding as a center of §YManufacturing and Artisanry§! allows the holder to focus solely on the extraction and production of processed and luxury goods to be used by the local lord or exported for profit.;Cette cité s'est spécialisée dans l'extraction et la production de matières premières ainsi que dans leur transformation. Elle en tire de bons revenus. ;;;;;;;;;;;;x
voc_indus_L5;MANUFACTURING CITY;CITÉ MANUFACTURIÈRE;;;;;;;;;;;;x
voc_indus_L5_desc;Specializing this holding as a center of §YManufacturing and Artisanry§! allows the holder to focus solely on the extraction and production of processed and luxury goods to be used by the local lord or exported for profit.;Cette cité s'est spécialisée dans l'extraction et la production de matières premières ainsi que dans leur transformation. Elle en tire de bons revenus. ;;;;;;;;;;;;x
voc_comm_L1;TRADING CITY;CITÉ COMMERÇANTE;;;;;;;;;;;;x
voc_comm_L1_desc;Specializing this holding as a center of §YTrade and Commerce§! allows the holder to focus solely on facilitating and expanding the passage of numerous trade routes and the levying of tolls and taxes upon the droves of merchants flocking here seeking to make a generous profit.;Cette cité s'est spécialisée dans les activités de commerce et retire des bénéfices par tous les moyens, marchés, foires, péages entre autres.  \n\nLe développement économique et démogropahique du domaine augmente chaque année, sauf si : \n -le domaine est occupé, le cas échéant le domaine stagne.\n -le domaine est assiégé, le cas échéant le domaine stagne. \n -En cas d'épidémie, le dévelopement va régresser le temps que durera l'épidémie. \n -Lors d'un pillage de barbares, le niveau de développement va régresser fortement. ;;;;;;;;;;;;x
voc_comm_L2;TRADING CITY;CITÉ COMMERÇANTE;;;;;;;;;;;;x
voc_comm_L2_desc;Specializing this holding as a center of §YTrade and Commerce§! allows the holder to focus solely on facilitating and expanding the passage of numerous trade routes and the levying of tolls and taxes upon the droves of merchants flocking here seeking to make a generous profit.;Cette cité s'est spécialisée dans les activités de commerce et retire des bénéfices par tous les moyens, marchés, foires, péages entre autres. ;;;;;;;;;;;;x
voc_comm_L3;TRADING CITY;CITÉ COMMERÇANTE;;;;;;;;;;;;x
voc_comm_L3_desc;Specializing this holding as a center of §YTrade and Commerce§! allows the holder to focus solely on facilitating and expanding the passage of numerous trade routes and the levying of tolls and taxes upon the droves of merchants flocking here seeking to make a generous profit.;Cette cité s'est spécialisée dans les activités de commerce et retire des bénéfices par tous les moyens, marchés, foires, péages entre autres. ;;;;;;;;;;;;x
voc_comm_L4;TRADING CITY;CITÉ COMMERÇANTE;;;;;;;;;;;;x
voc_comm_L4_desc;Specializing this holding as a center of §YTrade and Commerce§! allows the holder to focus solely on facilitating and expanding the passage of numerous trade routes and the levying of tolls and taxes upon the droves of merchants flocking here seeking to make a generous profit.;Cette cité s'est spécialisée dans les activités de commerce et retire des bénéfices par tous les moyens, marchés, foires, péages entre autres. ;;;;;;;;;;;;x
voc_comm_L5;TRADING CITY;CITÉ COMMERÇANTE;;;;;;;;;;;;x
voc_comm_L5_desc;Specializing this holding as a center of §YTrade and Commerce§! allows the holder to focus solely on facilitating and expanding the passage of numerous trade routes and the levying of tolls and taxes upon the droves of merchants flocking here seeking to make a generous profit.;Cette cité s'est spécialisée dans les activités de commerce et retire des bénéfices par tous les moyens, marchés, foires, péages entre autres. ;;;;;;;;;;;;x
#commanderie;Commandry;COMMANDERIE;;;;;;;;;;;;x
#commanderie_desc;A commandry is a demesne under the control of a commander of a religious and military order. \nIt is where brothers and knights receive their training.;Une commanderie est un établissement foncier appartenant à un ordre religieux et militaire. \nElle est le lieu de vie et de formation de communautés de frères, de chevaliers et d'affiliés. ;;;;;;;;;;;;x
